-1.91892682010187;-4.23376806136863;-4.51179691367916;-3.84761917437778;-4.13429571104058;-3.88035481718501;-4.02261031352772;-4.5248171354268;-4.42572618949808;-4.07473661602511;-3.94904088885495
-3.76250218472591;-4.42477782125575;-4.4840096778012;-3.99754643785865;-4.06753708294736;-3.7107083704227;-4.04903397117783;-4.50781107161936;-3.51686279088428;-4.12475976540573;-3.90512146924124
-3.94074152018188;-4.51779347584412;-4.3403890839862;-3.98509749719879;-3.9800239505305;-1.94117195767935;-4.29298900513069;-4.42831780343615;-4.04111950612693;-4.10167886755759;-3.7408222057511
-4.24052930569155;-4.50051036064792;-3.44186474505818;-4.10826442507716;-3.82398255477976;-3.6407646941101;-4.47726065565729;-4.4896747150152;-4.03253894046677;-4.06453885098891;-3.78069614837415
