-1371.14234540248;-1325.5167533916;-1457.40452794315;-1321.15359727849;-1314.58822044377;-1549.06680368339;-1861.94096017325;-1906.62132674198;-1916.32585863186;-1886.3442034741;-1899.44010762253;-3074.94017681765;-3541.18598265051;-3801.74084650568;-3928.93811349531;-1664.72743543381;-2529.38279091754;-3026.13167539532;-3344.08191152705;-3652.95531908235
-1411.87398681879;-1382.25051774042;-1386.12457735858;-1337.48696119536;-1342.56693520109;-1885.19024015377;-1833.41346255652;-1869.83633450717;-1878.3445401693;-1816.20677885119;-2418.28382768744;-3208.13784233599;-3563.77145189212;-3877.34102277227;-3940.83631004131;-2051.72701240533;-2688.35223008046;-3232.40426004836;-3450.95274196741;-3625.41264134167
-1325.19844622204;-1382.32030104533;-1260.81427123611;-1378.93963670259;-1328.72428719586;-1793.89951901557;-1811.83713420354;-1883.72873774293;-1915.0361872176;-1753.74634276478;-2779.72242569645;-3426.5247987481;-3712.24978275443;-3895.20981490826;-3959.46122314986;-2077.93442626382;-2708.86794166376;-3103.60993030375;-3539.11921658475;-3601.88202908599
-1461.77238910667;-1251.40758313962;-1406.24391525806;-1333.31927799345;-1433.01887116756;-1832.76055753633;-1880.69110879985;-1976.87781878486;-1966.33805981953;-1882.06991271486;-2961.01732839613;-3464.28409833903;-3676.72400575052;-3892.22303817391;-4007.84035474668;-2387.1627015184;-2910.74250410744;-3167.34417137786;-3586.13064142068;-3664.58609330902
